"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","cum_infl","salary_adj","log_salary_adj","year"
2023,"SE","FT","Data Analyst",142000,"USD",142000,"US",100,"US","M",1.16816997383745,121557.652722,11.7081439372194,3
2023,"SE","FT","Data Analyst",95000,"USD",95000,"US",100,"US","M",1.16816997383745,81323.7817506336,11.3061937712187,3
2023,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M",1.16816997383745,132686.170224718,11.7957419965374,3
2023,"SE","FT","Data Scientist",139500,"USD",139500,"US",0,"US","M",1.16816997383745,119417.553202246,11.6903814808796,3
2023,"MI","FT","Data Engineer",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"SE","FT","Data Engineer",259000,"USD",259000,"US",100,"US","M",1.16816997383745,221714.310246464,12.3091449413177,3
2023,"SE","FT","Data Engineer",146000,"USD",146000,"US",100,"US","M",1.16816997383745,124981.811953605,11.7359235013265,3
2023,"SE","FT","Data Science Lead",247500,"USD",247500,"US",0,"US","M",1.16816997383745,211869.852455598,12.2637274616269,3
2023,"SE","FT","Data Science Lead",172200,"USD",172200,"US",0,"US","M",1.16816997383745,147410.054920622,11.9009734716118,3
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M",1.16816997383745,192608.956777816,12.1684172818226,3
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M",1.16816997383745,133884.62595578,11.8047337077294,3
2023,"SE","FT","Data Engineer",139500,"USD",139500,"US",0,"US","M",1.16816997383745,119417.553202246,11.6903814808796,3
2023,"SE","FT","Data Engineer",109400,"USD",109400,"US",0,"US","M",1.16816997383745,93650.7549844138,11.447327769606,3
2023,"MI","FT","Data Engineer",125000,"USD",125000,"US",0,"US","M",1.16816997383745,107004.975987676,11.5806306169205,3
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M",1.16816997383745,159137.800288871,11.9775257743456,3
2023,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M",1.16816997383745,110685.947161652,11.614452165396,3
2023,"SE","FT","Machine Learning Engineer",139500,"USD",139500,"US",0,"US","M",1.16816997383745,119417.553202246,11.6903814808796,3
2023,"SE","FT","Machine Learning Engineer",109400,"USD",109400,"US",0,"US","M",1.16816997383745,93650.7549844138,11.447327769606,3
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",100,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"SE","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M",1.16816997383745,144670.727535338,11.8822155945412,3
2023,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M",1.16816997383745,94678.0027538955,11.4582369687064,3
2023,"SE","FT","Machine Learning Engineer",288000,"USD",288000,"US",100,"US","M",1.16816997383745,246539.464675605,12.4152773597541,3
2023,"SE","FT","Machine Learning Engineer",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Machine Learning Engineer",288000,"USD",288000,"US",100,"US","M",1.16816997383745,246539.464675605,12.4152773597541,3
2023,"SE","FT","Machine Learning Engineer",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"MI","FT","Data Science Lead",60000,"GBP",72914,"GB",0,"GB","M",1.1719396706794,62216.5132081674,11.038375729154,3
2023,"MI","FT","Data Science Lead",50000,"GBP",60761,"GB",0,"GB","M",1.1719396706794,51846.5254826434,10.8560432004701,3
2023,"SE","FT","Data Scientist",215050,"USD",215050,"US",100,"US","M",1.16816997383745,184091.360689197,12.1231874388479,3
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",100,"US","M",1.16816997383745,133884.62595578,11.8047337077294,3
2023,"SE","FT","Data Architect",198000,"USD",198000,"US",100,"US","M",1.16816997383745,169495.881964478,12.0405839103127,3
2023,"SE","FT","Data Architect",114000,"USD",114000,"US",100,"US","M",1.16816997383745,97588.5381007603,11.4885153280127,3
2023,"EN","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"EN","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M",1.16816997383745,51362.3884740844,10.8466614418403,3
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M",1.16816997383745,175060.140715838,12.072884855101,3
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M",1.16816997383745,121728.86068358,11.7095513969873,3
2023,"SE","FT","Data Scientist",209300,"USD",209300,"US",100,"US","M",1.16816997383745,179169.131793764,12.0960855090701,3
2023,"SE","FT","Data Scientist",182200,"USD",182200,"US",100,"US","M",1.16816997383745,155970.452999636,11.957421864444,3
2023,"SE","FT","Data Manager",140000,"USD",140000,"US",0,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Data Manager",120000,"USD",120000,"US",0,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2022,"EN","FT","Data Scientist",85000,"USD",85000,"US",0,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2023,"MI","FT","Machine Learning Engineer",40000,"GBP",48609,"GB",100,"GB","M",1.1719396706794,41477.3910433635,10.6329037636287,3
2023,"EN","FT","Research Engineer",120000,"USD",120000,"GB",100,"GB","M",1.1719396706794,102394.349301644,11.5365868074638,3
2023,"EN","FT","Research Engineer",60000,"USD",60000,"GB",100,"GB","M",1.1719396706794,51197.1746508221,10.8434396269039,3
2023,"SE","FT","Machine Learning Engineer",147100,"USD",147100,"US",0,"US","M",1.16816997383745,125923.455742297,11.7434295072255,3
2023,"SE","FT","Machine Learning Engineer",90700,"USD",90700,"US",0,"US","M",1.16816997383745,77642.8105766575,11.2598742367392,3
2023,"SE","FT","Data Engineer",230000,"USD",230000,"US",0,"US","M",1.16816997383745,196889.155817323,12.1903961885414,3
2023,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"US","M",1.16816997383745,145526.767343239,11.8881153166684,3
2023,"SE","FT","Data Analyst",227000,"USD",227000,"US",0,"US","M",1.16816997383745,194321.036393619,12.1772668970996,3
2023,"SE","FT","Data Analyst",108000,"USD",108000,"US",0,"US","M",1.16816997383745,92452.2992533518,11.4344481067424,3
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Architect",180000,"USD",180000,"US",100,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"SE","FT","Data Architect",160000,"USD",160000,"US",100,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.16816997383745,111285.175027183,11.6198513300737,3
2023,"EN","FT","Data Analyst",60000,"USD",60000,"US",100,"US","L",1.16816997383745,51362.3884740844,10.8466614418403,3
2023,"EN","FT","Data Analyst",50000,"USD",50000,"KW",50,"US","L",1.16816997383745,42801.9903950703,10.6643398850463,3
2023,"SE","FT","Data Engineer",226700,"USD",226700,"US",0,"US","M",1.16816997383745,194064.224451249,12.1759444371316,3
2023,"SE","FT","Data Engineer",133300,"USD",133300,"US",0,"US","M",1.16816997383745,114110.106393257,11.6449191068028,3
2023,"SE","FT","Data Engineer",252000,"USD",252000,"US",0,"US","M",1.16816997383745,215722.031591154,12.2817459671296,3
2023,"SE","FT","Data Engineer",129000,"USD",129000,"US",0,"US","M",1.16816997383745,110429.135219281,11.6121292839798,3
2023,"SE","FT","Big Data Architect",124999,"GBP",151902,"GB",100,"GB","L",1.1719396706794,129615.887063486,11.7723306407537,3
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M",1.16816997383745,68483.1846321125,11.134343514292,3
2023,"SE","FT","Data Analyst",52500,"USD",52500,"US",0,"US","M",1.16816997383745,44942.0899148238,10.7131300492157,3
2023,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.16816997383745,214009.951975351,12.2737777974804,3
2023,"SE","FT","Data Engineer",162500,"USD",162500,"US",100,"US","M",1.16816997383745,139106.468783978,11.8429948813879,3
2023,"EN","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M",1.16816997383745,72763.3836716195,11.1949681361085,3
2023,"EN","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"SE","FT","Data Analyst",153600,"USD",153600,"US",0,"US","M",1.16816997383745,131487.714493656,11.7866687003317,3
2023,"SE","FT","Data Analyst",106800,"USD",106800,"US",0,"US","M",1.16816997383745,91425.0514838701,11.4232748061443,3
2023,"MI","FT","Data Analyst",165000,"USD",165000,"US",0,"US","M",1.16816997383745,141246.568303732,11.8582623535187,3
2023,"MI","FT","Data Analyst",124000,"USD",124000,"US",0,"US","M",1.16816997383745,106148.936179774,11.5725984452232,3
2023,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M",1.16816997383745,99244.1190892416,11.505337943285,3
2023,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M",1.16816997383745,69909.3469520762,11.1549546381961,3
2023,"SE","FT","Data Engineer",167580,"USD",167580,"US",0,"US","M",1.16816997383745,143455.151008118,11.8737777288033,3
2023,"SE","FT","Data Engineer",87980,"USD",87980,"US",0,"US","M",1.16816997383745,75314.3822991657,11.2294263955387,3
2023,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.16816997383745,214009.951975351,12.2737777974804,3
2023,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M",1.16816997383745,53930.5078977886,10.8954516060097,3
2023,"MI","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M",1.16816997383745,145526.767343239,11.8881153166684,3
2023,"MI","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"SE","FT","Data Engineer",124740,"USD",124740,"US",0,"US","M",1.16816997383745,106782.405637621,11.5785484507161,3
2023,"SE","FT","Data Engineer",65488,"USD",65488,"US",0,"US","M",1.16816997383745,56060.3349398473,10.9341837993682,3
2023,"SE","FT","Data Engineer",213580,"USD",213580,"US",100,"US","M",1.16816997383745,182832.982171582,12.1163283493616,3
2023,"SE","FT","Data Engineer",163625,"USD",163625,"US",100,"US","M",1.16816997383745,140069.513567868,11.8498941038482,3
2022,"SE","FT","Machine Learning Software Engineer",375000,"USD",375000,"US",100,"US","M",1.12700659,332739.846711988,12.7151162225296,2
2023,"SE","FT","Machine Learning Engineer",220000,"USD",220000,"US",0,"US","M",1.16816997383745,188328.757738309,12.1459444259705,3
2023,"SE","FT","Machine Learning Engineer",170000,"USD",170000,"US",0,"US","M",1.16816997383745,145526.767343239,11.8881153166684,3
2023,"EX","FT","Data Engineer",235000,"USD",235000,"US",0,"US","M",1.16816997383745,201169.35485683,12.2119023937623,3
2023,"EX","FT","Data Engineer",210000,"USD",210000,"US",0,"US","M",1.16816997383745,179768.359659295,12.0994244103356,3
2023,"SE","FT","Data Architect",180000,"USD",180000,"US",100,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"SE","FT","Data Architect",115000,"USD",115000,"US",100,"US","M",1.16816997383745,98444.5779086617,11.4972490079814,3
2023,"SE","FT","Data Architect",200000,"USD",200000,"US",100,"US","M",1.16816997383745,171207.961580281,12.0506342461662,3
2023,"SE","FT","Data Architect",115000,"USD",115000,"US",100,"US","M",1.16816997383745,98444.5779086617,11.4972490079814,3
2023,"SE","FT","Data Science Manager",231250,"USD",231250,"US",100,"US","M",1.16816997383745,197959.2055772,12.1958162560107,3
2023,"SE","FT","Data Science Manager",138750,"USD",138750,"US",100,"US","M",1.16816997383745,118775.52334632,11.6849906322447,3
2023,"SE","FT","Machine Learning Engineer",284310,"USD",284310,"US",0,"US","M",1.16816997383745,243380.677784449,12.4023820717684,3
2023,"SE","FT","Machine Learning Engineer",153090,"USD",153090,"US",0,"US","M",1.16816997383745,131051.134191626,11.7833428633621,3
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Engineer",75000,"USD",75000,"US",100,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"MI","FT","Data Analyst",125000,"USD",125000,"US",0,"US","M",1.16816997383745,107004.975987676,11.5806306169205,3
2023,"MI","FT","Data Analyst",105000,"USD",105000,"US",0,"US","M",1.16816997383745,89884.1798296476,11.4062772297757,3
2023,"MI","FT","Data Analyst",90000,"GBP",109371,"GB",0,"GB","M",1.1719396706794,93324.7698122511,11.4438408372622,3
2023,"MI","FT","Data Analyst",70000,"GBP",85066,"GB",0,"GB","M",1.1719396706794,72585.6476474472,11.192522490463,3
2023,"EN","FT","Data Analyst",55000,"USD",55000,"US",0,"US","M",1.16816997383745,47082.1894345773,10.7596500648506,3
2023,"EN","FT","Data Analyst",48000,"USD",48000,"US",0,"US","M",1.16816997383745,41089.9107792675,10.623517890526,3
2023,"EN","FT","Data Analyst",100000,"USD",100000,"US",50,"US","M",1.16816997383745,85603.9807901406,11.3574870656062,3
2023,"SE","FT","Data Science Lead",225900,"USD",225900,"US",0,"US","M",1.16816997383745,193379.392604928,12.1724093030921,3
2023,"SE","FT","Data Science Lead",156400,"USD",156400,"US",0,"US","M",1.16816997383745,133884.62595578,11.8047337077294,3
2023,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.16816997383745,214009.951975351,12.2737777974804,3
2023,"SE","FT","Data Engineer",162500,"USD",162500,"US",100,"US","M",1.16816997383745,139106.468783978,11.8429948813879,3
2023,"SE","FT","Machine Learning Engineer",318300,"USD",318300,"US",100,"US","M",1.16816997383745,272477.470855018,12.5153112139062,3
2023,"SE","FT","Machine Learning Engineer",188800,"USD",188800,"US",100,"US","M",1.16816997383745,161620.315731785,11.9930051333296,3
2023,"SE","FT","Data Analyst",385000,"USD",385000,"US",0,"US","M",1.16816997383745,329575.326042041,12.7055602139059,3
2023,"SE","FT","Data Analyst",60000,"USD",60000,"US",0,"US","M",1.16816997383745,51362.3884740844,10.8466614418403,3
2023,"MI","FT","Data Analyst",110000,"USD",110000,"US",100,"US","M",1.16816997383745,94164.3788691547,11.4527972454106,3
2023,"MI","FT","Data Analyst",95000,"USD",95000,"US",100,"US","M",1.16816997383745,81323.7817506336,11.3061937712187,3
2023,"SE","FT","Data Scientist",145000,"USD",145000,"US",100,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"SE","FT","Data Scientist",135000,"USD",135000,"US",100,"US","M",1.16816997383745,115565.37406669,11.6575916580566,3
2023,"SE","FT","Data Analyst",180180,"USD",180180,"US",0,"US","M",1.16816997383745,154241.252587675,11.9462732308415,3
2023,"SE","FT","Data Analyst",106020,"USD",106020,"US",0,"US","M",1.16816997383745,90757.3404337071,11.4159446351778,3
2023,"SE","FT","Data Analyst",93919,"USD",93919,"US",100,"US","M",1.16816997383745,80398.4027182921,11.2947495882818,3
2023,"SE","FT","Data Analyst",51962,"USD",51962,"US",100,"US","M",1.16816997383745,44481.5404981729,10.7028295618268,3
2023,"SE","FT","Data Engineer",241871,"USD",241871,"US",0,"US","M",1.16816997383745,207051.204376921,12.2407214057978,3
2023,"SE","FT","Data Engineer",133832,"USD",133832,"US",0,"US","M",1.16816997383745,114565.519571061,11.6489021616471,3
2023,"SE","FT","Data Scientist",170000,"USD",170000,"US",100,"US","M",1.16816997383745,145526.767343239,11.8881153166684,3
2023,"SE","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"EX","FT","Data Engineer",210914,"USD",210914,"US",100,"US","M",1.16816997383745,180550.780043717,12.1037673470713,3
2023,"EX","FT","Data Engineer",116704,"USD",116704,"US",100,"US","M",1.16816997383745,99903.2697413257,11.5119576942444,3
2023,"SE","FT","Data Analyst",192500,"USD",192500,"US",100,"US","M",1.16816997383745,164787.663021021,12.012413033346,3
2023,"SE","FT","Data Analyst",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Data Scientist",149076,"USD",149076,"US",0,"US","M",1.16816997383745,127614.99040271,11.7567731226377,3
2023,"SE","FT","Data Scientist",82365,"USD",82365,"US",0,"US","M",1.16816997383745,70507.7187777993,11.1634774690171,3
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",0,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"SE","FT","Data Scientist",148750,"USD",148750,"US",0,"US","M",1.16816997383745,127335.921425334,11.7545839240439,3
2023,"SE","FT","Research Scientist",370000,"USD",370000,"US",0,"US","M",1.16816997383745,316734.72892352,12.6658198852564,3
2023,"SE","FT","Research Scientist",200000,"USD",200000,"US",0,"US","M",1.16816997383745,171207.961580281,12.0506342461662,3
2023,"SE","FT","Data Scientist",235000,"USD",235000,"US",100,"US","M",1.16816997383745,201169.35485683,12.2119023937623,3
2023,"SE","FT","Data Scientist",185000,"USD",185000,"US",100,"US","M",1.16816997383745,158367.36446176,11.9726727046965,3
2023,"MI","FT","Machine Learning Engineer",100000,"GBP",121523,"GB",0,"GB","M",1.1719396706794,103693.904251531,11.5491986099588,3
2023,"MI","FT","Machine Learning Engineer",80000,"GBP",97218,"GB",0,"GB","M",1.1719396706794,82954.7820867271,11.3260509441887,3
2023,"SE","FT","Data Scientist",216100,"USD",216100,"US",0,"US","M",1.16816997383745,184990.202487494,12.128058143131,3
2023,"SE","FT","Data Scientist",140800,"USD",140800,"US",0,"US","M",1.16816997383745,120530.404952518,11.6996573233421,3
